22,300	22,600	18,600	12,400	4,010	30,000
22,400	22,600	18,700	12,400	4,010	30,000
22,500	22,700	18,900	12,400	4,020	30,000
22,600	22,700	19,000	12,400	4,010	30,000
22,800	22,800	19,100	12,400	4,020	30,000
22,900	22,900	19,200	12,400	4,020	30,000
23,000	22,900	19,400	12,400	4,010	30,000
23,000	23,000	19,500	12,400	4,020	30,000
23,100	23,100	19,600	12,400	4,020	30,000
23,300	23,200	19,800	12,400	4,020	30,000
23,400	23,300	19,900	12,400	4,020	30,000
23,500	23,400	20,000	12,400	4,020	30,000
23,500	23,400	20,100	12,400	4,010	30,000
23,500	23,400	20,200	12,400	4,020	30,000
23,500	23,500	20,200	12,400	4,020	30,000
23,400	23,500	20,300	12,400	4,020	30,000
23,300	23,500	20,400	12,400	4,030	30,000
23,300	23,600	20,600	12,400	4,030	30,000
23,400	23,600	20,700	12,400	4,030	30,000
23,500	23,700	20,900	12,400	4,030	30,000
23,700	23,800	21,000	12,400	4,040	30,000
23,900	23,800	21,100	12,400	4,030	30,000
24,000	23,800	21,100	12,400	4,030	30,000
24,000	23,800	21,200	12,400	4,030	30,000
24,000	23,900	21,300	12,400	4,030	30,000
24,000	23,900	21,400	12,400	4,030	30,000
24,000	23,900	21,500	12,400	4,030	30,000
24,000	23,900	21,600	12,400	4,040	30,000
24,100	24,000	21,700	12,400	4,040	30,000
24,100	24,100	21,700	12,400	4,050	30,000
24,200	24,100	21,800	12,400	4,040	30,000
24,200	24,200	21,900	12,400	4,010	30,000
24,200	24,200	21,900	12,400	3,990	30,000
24,200	24,300	22,000	12,400	3,970	30,000
24,300	24,300	22,100	12,400	3,960	30,000
24,300	24,400	22,200	12,400	3,960	30,000
24,300	24,400	22,300	12,400	3,970	30,000
24,300	24,400	22,200	12,400	3,990	30,000
24,300	24,400	22,300	12,400	3,990	30,000
24,300	24,500	22,400	12,400	4,000	30,000
24,300	24,500	22,500	12,400	4,000	30,000
24,400	24,500	22,500	12,400	3,990	30,000
24,400	24,500	22,500	12,400	3,990	30,000
24,400	24,500	22,600	12,400	3,990	30,000
24,500	24,500	22,700	12,400	3,990	30,000
24,500	24,600	22,800	12,400	4,010	30,000
24,600	24,600	22,800	12,400	4,010	30,000
24,600	24,600	22,900	12,400	4,010	30,000
24,600	24,600	22,900	12,400	4,010	30,000
24,600	24,700	23,000	12,400	4,020	30,000
24,600	24,700	23,000	12,400	4,020	30,000
24,600	24,700	23,000	12,400	4,010	30,000
24,600	24,700	23,100	12,400	4,000	30,000
24,700	24,700	23,200	12,400	4,000	30,000
24,700	24,700	23,200	12,400	4,010	30,000
24,800	24,800	23,200	12,400	4,020	30,000
24,800	24,800	23,200	12,400	4,020	30,000
24,800	24,900	23,300	12,400	4,020	30,000
24,800	24,900	23,300	12,400	4,020	30,000
24,800	24,900	23,400	12,400	4,020	30,000
24,800	24,900	23,500	12,400	4,010	30,000
24,800	24,900	23,500	12,400	4,020	30,000
24,900	24,900	23,600	12,400	4,010	30,000
24,900	24,800	23,600	12,400	4,010	30,000
24,900	24,900	23,600	12,400	4,010	30,000
25,000	24,900	23,700	12,400	4,010	30,000
25,100	24,900	23,700	12,400	4,010	30,000
25,100	25,000	23,700	12,400	4,020	30,000
25,100	25,100	23,700	12,400	4,020	30,000
25,100	25,200	23,800	12,400	4,020	30,000
25,100	25,300	23,800	12,400	4,020	30,000
25,100	25,300	23,900	12,400	4,040	30,000
25,000	25,300	23,900	12,400	4,010	30,000
25,000	25,300	24,000	12,400	4,010	30,000
25,100	25,300	24,000	12,400	4,020	30,000
25,200	25,200	24,000	12,400	4,020	30,000
25,200	25,200	24,100	12,400	4,030	30,000
25,200	25,200	24,100	12,400	4,030	30,000
25,200	25,200	24,100	12,400	4,030	30,000
25,100	25,200	24,100	12,400	4,030	30,000
25,200	25,200	24,200	12,400	4,000	30,000
25,100	25,300	24,200	12,400	3,980	30,000
25,100	25,300	24,200	12,400	3,960	30,000
25,100	25,300	24,200	12,400	3,950	30,000
25,100	25,300	24,300	12,400	3,960	30,000
25,100	25,300	24,300	12,400	3,960	30,000
25,200	25,300	24,300	12,400	3,980	30,000
25,200	25,300	24,300	12,400	3,980	30,000
25,200	25,300	24,400	12,400	3,980	30,000
25,200	25,200	24,400	12,400	3,990	30,000
25,200	25,300	24,400	12,400	3,990	30,000
25,200	25,300	24,500	12,400	3,990	30,000
25,200	25,200	24,500	12,400	3,990	30,000
25,200	25,200	24,500	12,400	3,990	30,000
25,200	25,200	24,500	12,400	3,990	30,000
25,200	25,200	24,500	12,400	3,990	30,000
25,200	25,200	24,500	12,400	4,000	30,000
25,200	25,300	24,500	12,400	4,000	30,000
25,300	25,300	24,600	12,400	4,000	30,000
25,300	25,300	24,600	12,400	4,000	30,000
25,300	25,400	24,600	12,400	4,000	30,000
25,300	25,400	24,600	12,400	4,000	30,000
25,300	25,500	24,700	12,400	4,000	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,300	25,500	24,700	12,400	3,990	30,000
25,400	25,500	24,800	12,400	3,990	30,000
25,400	25,500	24,800	12,400	3,990	30,000
25,400	25,500	24,800	12,400	3,990	30,000
25,400	25,500	24,800	12,400	3,990	30,000
25,500	25,500	24,800	12,400	3,990	30,000
25,500	25,500	24,800	12,400	3,990	30,000
25,500	25,500	24,900	12,400	3,990	30,000
25,500	25,500	24,900	12,400	3,990	30,000
25,500	25,500	24,900	12,400	3,990	30,000
25,500	25,500	24,900	12,400	4,000	30,000
25,500	25,600	25,000	12,400	4,000	30,000
25,500	25,600	25,000	12,400	4,010	30,000
25,400	25,600	25,000	12,400	4,010	30,000
25,400	25,700	25,000	12,400	4,000	30,000
25,400	25,700	25,000	12,400	4,000	30,000
25,300	25,600	25,000	12,400	4,000	30,000
25,300	25,600	25,100	12,400	4,000	30,000
25,300	25,500	25,100	12,400	4,000	30,000
25,300	25,500	25,100	12,400	4,000	30,000
25,400	25,500	25,100	12,400	4,010	30,000
25,400	25,500	25,100	12,400	4,010	30,000
25,400	25,500	25,100	12,400	4,020	30,000
25,400	25,500	25,100	12,400	4,010	30,000
25,400	25,500	25,100	12,400	4,010	30,000
25,500	25,500	25,100	12,400	4,000	30,000
25,500	25,600	25,100	12,400	4,000	30,000
25,500	25,600	25,100	12,400	4,000	30,000
25,500	25,600	25,100	12,400	4,010	30,000
25,500	25,600	25,100	12,400	4,000	30,000
25,500	25,600	25,200	12,400	4,010	30,000
25,500	25,700	25,200	12,400	4,020	30,000
25,500	25,700	25,200	12,400	4,020	30,000
25,500	25,700	25,200	12,400	4,020	30,000
25,500	25,700	25,200	12,400	4,010	30,000
25,500	25,600	25,200	12,400	4,010	30,000
25,500	25,600	25,200	12,400	4,010	30,000
25,500	25,600	25,200	12,400	4,010	30,000
25,500	25,600	25,200	12,400	4,010	30,000
25,500	25,700	25,200	12,400	4,010	30,000
25,600	25,700	25,200	12,400	4,020	30,000
25,600	25,700	25,200	12,400	4,010	30,000
25,600	25,700	25,300	12,400	4,020	30,000
25,600	25,700	25,300	12,400	4,010	30,000
25,600	25,700	25,300	12,400	4,020	30,000
25,600	25,700	25,300	12,400	4,010	30,000
25,600	25,700	25,300	12,400	4,010	30,000
25,600	25,700	25,300	12,400	4,010	30,000
25,600	25,700	25,300	12,400	4,010	30,000
25,700	25,700	25,300	12,400	4,010	30,000
25,700	25,700	25,300	12,400	4,010	30,000
25,700	25,700	25,300	12,400	4,020	30,000
25,700	25,700	25,300	12,400	4,020	30,000
25,700	25,700	25,300	12,400	4,020	30,000
25,700	25,700	25,300	12,400	4,020	30,000
25,600	25,700	25,300	12,400	4,020	30,000
25,600	25,700	25,300	12,400	4,020	30,000
25,600	25,700	25,400	12,400	4,010	30,000
25,600	25,700	25,400	12,400	4,000	30,000
25,600	25,700	25,400	12,400	4,010	30,000
25,500	25,800	25,400	12,400	4,010	30,000
25,500	25,800	25,400	12,400	4,010	30,000
25,500	25,800	25,400	12,400	4,020	30,000
25,500	25,800	25,400	12,400	4,020	30,000
25,500	25,800	25,400	12,400	4,010	30,000
25,500	25,700	25,400	12,400	4,000	30,000
25,500	25,700	25,400	12,400	4,000	30,000
25,500	25,700	25,400	12,400	4,000	30,000
25,500	25,700	25,400	12,400	3,990	30,000
25,500	25,700	25,400	12,400	3,990	30,000
25,500	25,700	25,500	12,400	3,990	30,000
25,600	25,700	25,500	12,400	3,990	30,000
25,600	25,700	25,500	12,400	3,990	30,000
25,600	25,700	25,500	12,400	3,990	30,000
25,600	25,700	25,500	12,400	4,000	30,000
25,600	25,700	25,500	12,400	4,000	30,000
25,700	25,700	25,500	12,400	4,010	30,000
25,700	25,800	25,500	12,400	4,010	30,000
25,700	25,800	25,500	12,400	4,000	30,000
25,700	25,800	25,500	12,400	4,010	30,000
25,700	25,800	25,500	12,400	4,010	30,000
25,700	25,800	25,500	12,400	4,010	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,700	25,800	25,500	12,400	4,020	30,000
25,600	25,800	25,600	12,400	4,020	30,000
25,600	25,800	25,600	12,400	4,020	30,000
25,600	25,800	25,600	12,400	4,000	30,000
25,600	25,700	25,600	12,400	3,960	30,000
25,500	25,700	25,600	12,400	3,950	30,000
25,500	25,700	25,600	12,400	3,950	30,000
25,600	25,700	25,600	12,400	3,940	30,000
25,600	25,700	25,600	12,400	3,950	30,000
25,600	25,700	25,600	12,400	3,960	30,000
25,600	25,700	25,600	12,400	3,960	30,000
25,600	25,700	25,600	12,400	3,970	30,000
25,600	25,700	25,600	12,400	3,980	30,000
25,600	25,800	25,600	12,400	3,980	30,000
25,600	25,800	25,600	12,400	3,970	30,000
25,600	25,800	25,600	12,400	3,980	30,000
25,700	25,800	25,600	12,400	3,980	30,000
25,700	25,800	25,600	12,400	3,980	30,000
25,700	25,800	25,600	12,400	3,980	30,000
25,700	25,800	25,600	12,400	3,970	30,000
25,700	25,800	25,600	12,400	3,980	30,000
25,800	25,800	25,600	12,400	3,990	30,000
25,800	25,800	25,600	12,400	3,980	30,000
25,800	25,800	25,600	12,400	3,990	30,000
25,800	25,800	25,600	12,400	3,990	30,000
25,800	25,800	25,600	12,400	3,990	30,000
25,800	25,900	25,600	12,400	3,990	30,000
25,800	25,900	25,600	12,400	3,990	30,000
25,800	25,900	25,600	12,400	3,990	30,000
25,800	25,900	25,600	12,400	4,000	30,000
25,700	25,900	25,600	12,400	4,010	30,000
25,700	25,900	25,600	12,400	4,010	30,000
25,700	25,900	25,600	12,400	4,020	30,000
25,700	25,900	25,600	12,400	4,010	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,600	25,800	25,700	12,400	4,010	30,000
25,600	25,800	25,700	12,400	4,010	30,000
25,600	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,030	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,900	25,700	12,400	4,020	30,000
25,700	25,900	25,700	12,400	4,020	30,000
25,700	25,900	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,800	25,800	25,700	12,400	4,010	30,000
25,800	25,800	25,700	12,400	4,020	30,000
25,800	25,800	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	3,970	30,000
25,700	25,900	25,700	12,400	4,010	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	3,990	30,000
25,700	25,900	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	3,990	30,000
25,700	25,800	25,700	12,400	3,990	30,000
25,700	25,800	25,700	12,400	3,960	30,000
25,700	25,800	25,700	12,400	3,980	30,000
25,700	25,800	25,700	12,400	3,980	30,000
25,700	25,800	25,700	12,400	3,980	30,000
25,700	25,800	25,700	12,400	3,980	30,000
25,700	25,800	25,700	12,400	3,970	30,000
25,700	25,800	25,700	12,400	4,020	30,000
25,700	25,800	25,700	12,400	3,990	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,010	30,000
25,800	25,800	25,700	12,400	4,000	30,000
25,800	25,800	25,700	12,400	4,000	30,000
25,800	25,800	25,700	12,400	4,010	30,000
25,800	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	4,000	30,000
25,700	25,800	25,700	12,400	3,990	30,000
25,700	25,800	25,700	12,400	3,970	30,000
25,700	25,800	25,700	12,400	3,990	30,000
25,800	25,800	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	3,990	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	3,990	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,900	25,900	25,700	12,400	4,030	30,000
25,900	25,900	25,700	12,400	4,020	30,000
25,900	25,900	25,700	12,400	4,020	30,000
25,900	25,900	25,700	12,400	4,020	30,000
25,900	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,020	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,000	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,800	25,900	25,700	12,400	4,010	30,000
25,700	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,800	25,800	12,400	4,010	30,000
25,800	25,800	25,800	12,400	4,010	30,000
25,800	25,800	25,800	12,400	4,010	30,000
25,800	25,800	25,800	12,400	4,010	30,000
25,800	25,800	25,800	12,400	4,020	30,000
25,800	25,800	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	3,980	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,020	30,000
25,900	25,900	25,800	12,400	4,020	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,900	25,900	25,800	12,400	3,980	30,000
25,900	26,000	25,800	12,400	3,970	30,000
25,900	25,900	25,800	12,400	3,970	30,000
25,900	25,900	25,800	12,400	3,960	30,000
25,900	25,900	25,800	12,400	3,970	30,000
25,900	25,900	25,800	12,400	3,980	30,000
25,900	25,900	25,800	12,400	3,980	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	4,030	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,800	25,800	12,400	4,000	30,000
25,800	25,800	25,800	12,400	3,990	30,000
25,800	25,800	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,700	25,900	25,800	12,400	3,990	30,000
25,700	25,900	25,800	12,400	3,990	30,000
25,700	25,900	25,800	12,400	3,990	30,000
25,700	25,900	25,800	12,400	3,990	30,000
25,700	25,800	25,800	12,400	4,000	30,000
25,700	25,800	25,800	12,400	4,000	30,000
25,700	25,800	25,800	12,400	4,000	30,000
25,600	25,800	25,800	12,400	4,000	30,000
25,600	25,900	25,800	12,400	4,000	30,000
25,700	25,900	25,800	12,400	4,000	30,000
25,700	25,800	25,800	12,400	4,000	30,000
25,700	25,800	25,800	12,400	3,990	30,000
25,700	25,800	25,800	12,400	3,990	30,000
25,700	25,800	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,010	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,010	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	26,000	25,800	12,400	4,000	30,000
25,900	26,000	25,800	12,400	4,000	30,000
25,900	26,000	25,800	12,400	4,000	30,000
25,900	26,000	25,800	12,400	4,000	30,000
25,800	26,000	25,800	12,400	4,000	30,000
25,800	26,000	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	3,990	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,900	25,800	12,400	4,000	30,000
25,800	25,800	25,800	12,400	3,990	30,000
25,800	25,800	25,800	12,400	4,000	30,000
25,800	25,800	25,900	12,400	3,990	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	3,990	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	3,990	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	3,990	30,000
25,800	25,900	25,900	12,400	3,990	30,000
25,800	25,900	25,900	12,400	3,990	30,000
25,800	25,900	25,900	12,400	3,990	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,800	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,900	12,400	3,990	30,000
25,900	25,900	25,900	12,400	4,000	30,000
25,900	25,900	25,800	12,400	4,000	30,000
25,900	25,900	25,800	12,400	3,990	30,000
25,900	25,900	25,800	12,400	3,990	30,000
26,000	25,900	25,800	12,400	3,990	30,000
26,000	25,900	25,800	12,400	4,000	30,000
26,000	25,900	25,800	12,400	4,000	30,000
26,000	26,000	25,800	12,400	4,010	30,000
26,000	26,000	25,800	12,400	4,000	30,000
26,000	26,000	25,800	12,400	4,000	30,000
26,000	26,000	25,800	12,400	4,000	30,000
26,000	26,000	25,800	12,400	4,000	30,000
