12,458214
12,516170
12,573871
12,631316
12,688508
12,745447
12,802134
12,858570
12,914758
12,970696
13,026388
13,081834
13,137034
13,191990
13,246704
13,301176
13,355407
13,409398
13,463151
13,516666
13,569945
13,622988
13,675797
13,728372
13,780715
13,832827
13,884708
13,936360
13,987784
14,038980
14,089951
14,140696
14,191216
14,241514
14,291589
14,341443
14,391076
14,440490
14,489686
14,538664
14,587426
14,635972
14,684304
14,732422
14,780328
14,828022
14,875505
14,922778
14,969842
15,016698
15,063347
15,109790
15,156028
15,202061
15,247891
15,293518
15,338944
15,384169
15,429194
15,474020
15,518648
15,563079
15,607313
15,651352
15,695196
15,738847
15,782304
15,825570
15,868644
15,911528
15,954222
15,996728
16,039045
16,081176
16,123121
16,164880
16,206454
16,247845
16,289053
16,330079
16,370924
16,411588
16,452072
16,492377
16,532504
16,572454
16,612228
16,651825
16,691248
16,730496
16,769571
16,808473
16,847203
16,885762
16,924151
16,962370
17,000420
17,038301
17,076016
17,113564
17,150945
17,188162
17,225214
17,262102
17,298828
17,335391
17,371792
17,408033
17,444113
17,480034
17,515796
17,551400
17,586847
17,622137
17,657271
17,692250
17,727074
17,761745
17,796262
17,830626
17,864839
17,898901
17,932811
17,966573
18,000184
18,033648
18,066963
18,100131
18,133153
18,166029
18,198759
18,231345
18,263786
18,296084
18,328240
18,360253
18,392125
18,423856
18,455447
18,486899
18,518211
18,549385
18,580421
18,611320
18,642082
18,672708
18,703199
18,733556
18,763778
18,793866
18,823822
18,853645
18,883336
18,912896
18,942326
18,971625
19,000795
19,029836
19,058749
19,087534
19,116191
19,144722
19,173127
19,201407
19,229561
19,257591
19,285497
19,313280
19,340940
19,368477
19,395893
19,423188
19,450362
19,477417
19,504351
19,531167
19,557864
19,584442
19,610904
19,637249
19,663477
19,689589
19,715586
19,741468
19,767235
19,792889
19,818429
19,843856
19,869171
19,894375
19,919466
19,944447
19,969318
19,994078
20,018729
20,043271
20,067705
20,092031
20,116249
20,140360
20,164365
20,188263
20,212056
20,235744
20,259327
20,282806
20,306181
20,329452
20,352621
20,375688
20,398652
20,421515
20,444277
20,466939
20,489500
20,511961
20,534324
20,556587
20,578752
20,600819
20,622789
20,644661
20,666437
20,688116
20,709700
20,731189
20,752582
20,773881
20,795085
20,816196
20,837214
20,858139
20,878971
20,899711
20,920360
20,940917
20,961384
20,981760
21,002046
21,022242
21,042349
21,062367
21,082297
21,102138
21,121892
21,141559
21,161138
21,180632
21,200039
21,219360
21,238596
21,257747
21,276813
21,295795
21,314693
21,333507
21,352238
21,370887
21,389453
21,407937
21,426340
21,444661
21,462901
21,481060
21,499140
21,517139
21,535059
21,552899
21,570661
21,588344
21,605949
21,623477
21,640926
21,658299
21,675595
21,692814
21,709958
21,727025
21,744018
21,760935
21,777777
21,794545
21,811238
21,827858
21,844405
21,860878
21,877279
21,893607
21,909863
21,926047
21,942160
21,958201
21,974171
21,990071
22,005901
22,021661
22,037351
22,052971
22,068523
22,084006
22,099420
22,114766
22,130045
22,145256
22,160400
22,175477
22,190487
22,205431
22,220308
22,235120
22,249867
22,264548
22,279165
22,293717
22,308204
22,322628
22,336988
22,351284
22,365517
22,379688
22,393795
22,407841
22,421824
22,435745
22,449605
22,463404
22,477142
22,490818
22,504435
22,517991
22,531488
22,544924
22,558302
22,571620
22,584879
